Doc No.,Order,Label,BM25 Score,Title,Abstract
Doc No.41,19556,negative/unlabeled,17.08541,Gender and risk behaviors for HIV and sexually transmitted infections among recently released inmates: A prospective cohort study.,"Women in prison have a higher prevalence of HIV than men. After release from prison, former inmates have the opportunity to engage in risk behaviors for HIV and other sexually transmitted infections (STIs). We sought to assess change in risk behaviors over time and the association of gender with risk behavior in the postrelease period. In this prospective cohort study, we interviewed 200 former inmates (51 women) approximately two weeks (baseline) and three months (follow-up) after release and tested them for HIV infection at follow-up. We examined the association of gender with unprotected vaginal or anal sex in the last seven days using chi-square and Fisher's exact tests and multivariable logistic regression. At baseline, 22% of men and 41% of women reported unprotected vaginal sex (p < 0.01) and 5% of men and 8% of women reported unprotected anal sex (p = 0.51). Being younger (OR for each decade increase 0.48, 95% CI = 0.29-0.80), being gay/lesbian or being bisexual (compared with being heterosexual, OR = 4.74, 95% CI = 1.01-22.17 and OR = 3.98, 95% CI = 1.41-11.26, respectively), or reporting a drug of choice of heroin/speedballs or cocaine/crack (compared with marijuana/no drug of choice, OR = 24.00, 95% CI = 5.15-111.81 and OR = 3.49, 95% CI = 1.20-10.18, respectively) was associated with unprotected vaginal or anal sex after adjusting for race, homelessness, and hazardous drinking. At follow-up, 21% of men and 44% of women reported unprotected sex (p = 0.005), and female gender (OR = 4.42, 95% CI = 1.79-10.94) and hazardous drinking (compared with not meeting criteria for hazardous drinking, OR = 3.64, 95% CI = 1.34-9.86) were associated with unprotected sex, adjusting for race and homelessness. In this population with a high prevalence of HIV, we demonstrated persistent engagement in sexual risk behavior during the postrelease period. Enhanced efforts to promote sexual health and reduced risk behavior among both male and female current and former prison inmates are needed, including improved access to preventive care and HIV and STI screening, testing, and treatment."
Doc No.42,2357,positive/labeled,16.93099,Enfuvirtide in HIV-1-infected individuals changing therapy to a nucleoside reverse transcriptase inhibitor sparing regimen: the ALLIANCE Study.,"The role of the fusion inhibitor enfuvirtide in nucleoside reverse transcriptase inhibitor (NRTI)-sparing regimens was assessed in an open-label study of fifty-nine highly antiretroviral drug exposed HIV-1-infected individuals. There was a reduction in plasma HIV-1 RNA of 1.43 (95% confidence interval [Cl]: -2.06, -1.22) log10 copies/ml plasma over 96 weeks, and 44% (95% CI: 31, 58) of individuals had a viral load less than 400 copies/ml. A viral load below detection at 96 weeks was predicted by a baseline genotypic sensitivity score greater than 1. There was an average increase of 67 cells/microl (95% Cl: 15, 120) from baseline CD4+ T-cell count to week 96, and the percentage of patients with CD4+ T-cell counts above 100 and 200 cells/microl increased over the trial. Injection site reactions (ISRs) were less common in people with CD4+ T-cell counts >250 cells/microl at any time during follow-up, and were more severe in patients with lower baseline peripheral fat. Adherence over 48 weeks to enfuvirtide injections ranged from 96.3-99.5%. During the 96 week trial there were two discontinuations due to ISRs and two discontinuations following hypersensitivity reactions. Over the 96 weeks of study lean body mass increased by an average 2.7 kg (95% Cl; 1.7, 3.6 kg). Mean peripheral fat increased by 0.2 kg (95% Cl; -0.2, 0.6 kg). Baseline NRTI-associated toxicities resolved in 17% of participants during follow-up. Enfuvirtide is an important component of antiretroviral therapy in highly treatment-experienced individuals where NRTI sparing may be desirable."
Doc No.43,18819,positive/labeled,16.91813,"A comparison of risk factors for HCV-mono-infection, HIV-mono-infection, and HCV/HIV-co-infection in a community setting.","The prevalence of HIV infection in HCV patients is much lower than the prevalence of HCV infection in HIV patients. Whereas the higher prevalence of HCV infection in HIV is clearly related to drug abuse, the reasons for the lower prevalence of HIV infection in HCV patients has not been reported. The prevalence of non-sexual and sexual risk factors associated with acquisition of hepatitis C and HIV were studied in HIV-mono-infected, HCV-mono-infected, and HCV/HIV-co-infected individuals. None of the 114 HCV-mono-infected patients tested positive for HIV and this finding was associated with a significantly lower number of men who have sex with men (MSM) among the HCV-mono-infected subjects than among either the HIV-mono-infected or HCV/HIV-co-infected individuals. Unprotected anal intercourse and sex for money or drugs were reported less often by HCV-mono-infected individuals than by HIV-mono-infected and HCV/HIV-co-infected subjects. Having sex with an intravenous-drug user (IVDU) was reported more frequently by both HCV-mono-infected and HCV/HIV-co-infected individuals than by HIV-mono-infected individuals. Sub-analysis of the group of MSM revealed that IVDU differentiated between HIV-mono-infected and HCV/HIV-co-infected subjects. These results reveal that the lower prevalence of HIV in HCV patients is related to a lower number of MSM in this group and that sex with an IVDU is a surrogate marker for drug abuse related to acquiring HCV but not HIV. The guidelines should include strategies for testing for HCV and HIV in patients with these infections."
Doc No.44,11589,negative/unlabeled,16.880054,"A randomized, placebo-controlled study to evaluate the efficacy of 12-month famciclovir treatment in patients with chronic hepatitis B e antigen-positive hepatitis B.","We conducted a randomized, placebo-controlled clinical study evaluating famciclovir (500 mg 3 times daily and 1.5 g once daily) for 1 year (6 months post-treatment follow-up) in patients with chronic hepatitis B e antigen (HBeAg)-positive hepatitis B virus (HBV) infection. The study was conducted in 80 centers in North America, Europe, and Australia/New Zealand. A total of 417 patients with histologically documented chronic hepatitis B (histologic activity index [HAI] 9.5-11.0) received famciclovir (500 mg 3 times daily or 1.5 g once daily) or placebo. Famciclovir 500 mg 3 times daily significantly reduced HBV DNA and median HAI scores versus placebo. By week 8, median HBV DNA decreased from 1,645 to 283 MEq/mL (famciclovir 500 mg 3 times daily) and from 1,147 to 304 MEq/mL (famciclovir 1.5 g once daily), while increasing for placebo (1,617 to 1,685 MEq/mL). Median change in HBV DNA at the end of therapy was -76% (famciclovir 500 mg 3 times daily; P <.01) and -60% (famciclovir 1.5 g once daily; P =.25) versus -37% for placebo. Median change in HAI was -1.5 points (famciclovir 500 mg 3 times daily; P =.02) and -1.0 point (famciclovir 1.5 g once daily; P =.35) and zero for placebo. Fifty percent of patients receiving famciclovir 500 mg 3 times daily (P =.07) and 43% receiving 1.5 g once daily (P =.41) experienced >/=2 points improvement in HAI versus 37% for placebo. Nine percent of patients treated with famciclovir 500 mg 3 times daily underwent anti-HBeAg seroconversion with undetectable HBV DNA at end of follow-up versus 3% in the placebo group (P =.05). Famciclovir was well tolerated; the incidence of post-treatment alanine transaminase (ALT) elevations was comparable with placebo. In conclusion, famciclovir 500 mg 3 times daily gave modest suppression of viral replication, but translated into significant histologic improvement in median HAI score at 1 year."
Doc No.45,11850,negative/unlabeled,16.860222,"Temporal trend and factors associated with late HIV diagnosis in Hong Kong, a low HIV prevalence locality.","We studied the temporal trend of late HIV diagnosis and its determinants in Hong Kong. Three surrogate markers were used to proxy late diagnosis: AIDS within 3 months of HIV diagnosis, CD4 < 200/microL at HIV, and diagnosis at hospital. From 1984 to 2000, 1530 nonperinatal HIV infections and 495 patients with AIDS were reported. Overall, 23.9% to 52.1% of the patients were late presenters according to the three surrogates. There was no improvement in late diagnosis in the highly active antiretroviral therapy (HAART) era (1997-2000) compared to the pre-HAART era (1984-1996). Gender, ethnicity, age, and HIV exposure category were significant factors of late diagnosis on univariate analysis. On multivariate analysis, a lower risk of late diagnosis per all 3 surrogates was observed in men having sex with men (ranges of adjusted odds ratio [OR] [95% confidence interval [CI], 0.32-0.67 [0.21-0.91]) whereas the reverse was found for patients 35 years of age or older (ranges of adjusted ORs [95% CI], 1.62-2.80 [1.30-3.60]). In addition, male gender and Chinese ethnicity were associated with higher chance of having CD4 < 200/microL at HIV. The persistent trend of late HIV diagnosis in Hong Kong deserves attention. Strategies targeting infected people to enhance early HIV testing are needed, especially for those with risk factors of late diagnosis."
Doc No.46,16730,negative/unlabeled,16.838163,"Prognostic value of cross-sectional anthropometric indices on short-term risk of mortality in human immunodeficiency virus-infected adults in Abidjan, Côte d'Ivoire.","In sub-Saharan Africa where weight loss is very difficult to estimate, cross-sectional anthropometric indicators could be useful to predict human immunodeficiency virus (HIV)-associated mortality. The study objective was to look for threshold values of baseline body mass index, arm muscle circumference, and fat mass to predict the risk of death in HIV-infected adults included in a 1996-1998 trial of early cotrimoxazole chemoprophylaxis in Abidjan, Côte d'Ivoire (COTRIMO-CI-ANRS 059 trial). The authors graphically determined if consecutive anthropometric categories with the closest hazards ratios of the risk of death could be clustered to obtain a unique threshold that distinctly separated two categories. When the threshold values were determined, the authors estimated the hazards ratio of mortality of this two-category model. A significant increase of mortality was observed for a body mass index of < or =20.3 in men (hazards ratio = 2.6; 95% confidence interval (CI): 1.4, 5.0) and of < or =18.5 in women (hazards ratio = 2.2; 95% CI: 1.05, 4.5) and for a fat mass of < or =6% in men (hazards ratio = 4.6; 95% CI: 2.3, 9.4) and of < or =18% in women (hazards ratio = 2.4; 95% CI: 1.2, 4.9). No simple threshold could be identified for arm muscle circumference. In Côte d'Ivoire where chemoprophylaxis of opportunistic infections has recently been recommended to be widely initiated on clinical criteria, such thresholds may help to screen patients with higher risks of mortality."
Doc No.47,11512,negative/unlabeled,16.822763,Low rate of sustained virological response in an outbreak of acute hepatitis C in HIV-infected patients.,"Recent reports have suggested an increased risk of acute hepatitis C (AHC) infection in homosexual HIV-infected men and that early treatment with interferon-alfa, alone or associated with ribavirin, significantly reduces the risk of chronic evolution. A retrospective analysis of 38 HIV-infected patients who were consecutively diagnosed as developing AHC, defined by both seroconversion of anti-hepatitis C virus (HCV) antibodies and detection of serum HCV-RNA in those with previous negative results. Thirty-six patients were men with history of unprotected sexual intercourse with men and two were women with sexual and nosocomial risk factors. AHC infection was asymptomatic in 26 patients; asthenia and jaundice were the most frequent symptoms. HCV genotype 1 was present in 19 patients and genotype 4 in 14 patients. Thirty-five patients received early antiviral treatment with pegylated interferon-alfa associated with ribavirin; 15 of the 32 patients who completed the follow-up (47%) achieved a sustained virological response, as defined by undetectable HCV-RNA 6 months after the end of therapy. There is a risk of sexual transmission of HCV in HIV-infected men who have sex with men. In our experience, early treatment of AHC with pegylated interferon-alfa plus ribavirin in HIV patients achieves poor results."
Doc No.48,1954,positive/labeled,16.607195,Prevalence and risk factors associated with syphilis in a cohort of HIV positive individuals in Brazil.,"Individuals with syphilis have higher chance of having HIV, and syphilis' genital ulcers increases HIV transmission rate. Nevertheless, there are few well-documented studies about HIV and syphilis co-infection and its risk factors. The study was based on 2262 HIV infected individuals from South Brazilian HIV cohort, which began in 1991, and this analysis included individuals who were included in the cohort until November 2008. Inclusion criteria were having CD4 + T cell count and viral load at baseline, and syphilis serology tests (venereal disease research laboratory [VDRL] > 1:64 or a positive VDRL plus a positive treponemal test). A total of 1012 patients were included; 580 were men (57%); mean age at HIV diagnosis was 33 years; 591 (58%) had previous diagnosis of AIDS; most of the individuals acquired HIV from sexual contact (47.9% heterosexual and 31.7% men who had sex with men [MSM]); and 759 (75%) were on antiretroviral therapy. The prevalence of syphilis was 20.5% (208). After multivariate analysis, being male (2.01; 95% CI, 1.23-3.27; p = 0.005) and MSM (1.91; 95% CI, 1.25-2.90; p = 0.002) were significantly associated to HIV and syphilis co-infection. Males and MSM were associated with higher risk of this co-infection. Our findings may reflect that this particular population is still engaging in unprotected sexual intercourse, and efforts should be made to better target this specific group as they might perpetuate these infections."
Doc No.49,17523,negative/unlabeled,16.299824,Oxymetholone promotes weight gain in patients with advanced human immunodeficiency virus (HIV-1) infection.,"The effect of the testosterone derivative oxymetholone alone or in combination with the H1-receptor antagonist ketotifen, which has recently been shown to block tumour necrosis factor alpha (TNF alpha), on weight gain and performance status in human immunodeficiency virus (HIV) patients with chronic cachexia was evaluated in a 30-week prospective pilot study. Thirty patients were randomly assigned to either oxymetholone monotherapy (n 14) or oxymetholone plus ketotifen (n 16). Patients receiving treatment were compared with a group of thirty untreated matched controls, who met the same inclusion criteria. Body weight and the Karnofsky index, which assesses the ability to perform activities of daily life, and several quality-of-life variables were measured to evaluate response to therapy. The average weight gain at peak was 8.2 (SD 6.2) kg (+ 14.5% of body weight at study entry) in the oxymetholone group (P < 0.001), and 6.1 (SD 4.6) kg (+10.9%) in the combination group (P < 0.005), compared with an average weight loss of 1.8 (SD 0.7) kg in the untreated controls. The mean time to peak weight was 19.6 weeks in the monotherapy group and 20.8 weeks in the combination group. The Karnofsky index improved equally in both groups from 56% before to 67% after 20 weeks of treatment (P < 0.05). The quality of life variables (activities of daily life, and appetite/nutrition) improved in 68% (P < 0.05) and 91% (P < 0.01) of the treated patients respectively. Oxymetholone was safe and promoted weight gain in cachectic patients with advanced HIV-1 infection. The addition of ketotifen did not further support weight gain. These results suggest the need for a randomized, double-blind, placebo-controlled multicentre trial."
Doc No.50,6703,negative/unlabeled,16.17271,Incidence and risk factors for human immunodeficiency virus seroconversion in a cohort of Sydney homosexual men.,"By means of prospective cohort data from the Sydney AIDS Project, we report on 55 homosexual or bisexual men who have become infected with human immunodeficiency virus (HIV), as measured by the development of serum HIV antibodies (seroconversion). We have compared the sexual practices, recreational drug abuse, history of sexually-transmissible diseases, and antecedent immunological findings of the men who seroconverted with those of 588 subjects who persistently remained seronegative in the same time-period. The cumulative incidence rate of HIV infection over the three years of observation was 8.5%. The cumulative incidence rate ranged from less than 1% for the six months before August 1, 1984, to a peak of 5% in the six months before August 1, 1985. Of those subjects for whom we had data for the period of seroconversion, all but two of the subjects who seroconverted admitted to a recognized high-risk sexual practice in the six months before the first visit at which they were found to be seropositive. Univariate analysis found that men who seroconverted were significantly more likely to have had a greater number of recent sexual partners (relative risk per partner, 1.02; P less than 0.001), to have engaged in receptive anal intercourse (incidence rate ratio, 3.1; 95% confidence interval [CI], 1.3-7.6; P = 0.01) and to have used nitrite inhalant (incidence rate ratio, 2.6; 95% CI, 1.2-5.9; P = 0.02) and amphetamine (incidence rate ratio, 4.8; 95% CI, 2.2-10.5; P less than 0.001) drugs. The men who seroconverted were significantly (incidence rate ratio, 2.7; 95% CI, 1.2-6.1; P = 0.014) more likely to have antecedent T-suppressor-cell counts of greater than 800 cells/microL. Factors that retained significance in multivariate analysis were the number of recent sexual partners, recent amphetamine abuse and a T-suppressor-cell count of greater than 800 cells/microL."
Doc No.51,3813,negative/unlabeled,16.134151,The relationship between body composition and knee structure in patients with human immunodeficiency virus.,"Obesity is a risk factor for osteoarthritis. Antiretroviral therapy (ART)-treated HIV-infected patients are frequently affected by overweight and obesity, and may be at increased risk of osteoarthritis. BMI however is a measure which does not discriminate adipose from non-adipose body mass, or fat distribution, which may have different effects. This study aimed to examine relationships between body composition and knee cartilage volume, as assessed by magnetic resonance imaging in HIV infection. 35 ART-treated HIV-infected men aged 51.7 years (mean) 7.9 (SD) and 18 healthy men aged 49.5 years (mean) 6.4 (SD) participated. Cartilage volume was measured on magnetic resonance imaging of the dominant knee using validated methods. Body composition was measured using dual x-ray absorptiometry. HIV-infected participants had less total body and gynoid fat (kg) (p = 0.04 and p = 0.007, respectively) and more percent android fat mass and percent trunk fat mass (p = 0.001 and p < 0.001, respectively) than controls. In HIV-infected participants there was an inverse association between total body fat mass and average tibial cartilage volume (R = -8.01, 95% CI -15.66, -0.36). Also, in HIV-infected participants there was an inverse association between android fat mass and average cartilage volume (R = -90.91, 95% CI -158.66, -23.16). This preliminary study found that both total body and android fat mass were inversely related to average knee cartilage volume in ambulant, ART-treated HIV-infected adults. These findings are features of early knee osteoarthritis and this may be of future significance in HIV."
Doc No.52,6917,negative/unlabeled,16.083406,HIV in young people: characteristics and predictors for late diagnosis of HIV.,"Late diagnosis of human immunodeficiency virus (HIV) infection remains a challenging issue, especially in young population, which accounts for approximately half of new HIV infections. This study aimed to assess factors associated with late diagnosis of HIV infection in young people. It employed a hospital-based case-control design, conducted during January 2012 through August 2013. A total of 193 patients aged 18-25 years old from 21 hospitals across Thailand were studied. Late diagnosis was defined as presentation when the CD4 cell count was less than 350 cells/µL within 12 months of the first HIV diagnosis, or AIDS-defining event is present within 12 months of the first HIV diagnosis. Factors associated with the late diagnosis of HIV were those who: did not live with their parent (OR 3.87; 95% CI 1.40-10.66), had no children (OR 3.25; 95% CI 1.27-8.31), had their first sexual intercourse at age older than 18 years (OR 4.25; 95% CI 1.27-14.22), had same-age or older partners (OR 3.36; 95% CI 1.39-8.08), were substance users (OR 3.65; 95% CI 1.22-10.88), believed they changed their behaviors after receiving HIV education (OR 2.48; 95% CI 1.02-5.99), and sought care at regional (OR 3.19; 95% 1.31-7.79) or general hospitals (OR 3.34; 95% 1.07-10.35). Strategies for early HIV detection in young people should be reconsidered; particularly the involvement of parents and targeting the right population. "
Doc No.53,6786,positive/labeled,16.011686,"The effect of influenza vaccination on human immunodeficiency virus type 1 load: a randomized, double-blind, placebo-controlled study.","To determine if vaccination induces replication of human immunodeficiency virus type 1 (HIV-1), 42 HIV-1-infected subjects with CD4 cell counts of 200-500 cells/microL were randomized to receive influenza vaccine or saline placebo. Infectious cell-associated and plasma HIV-1 RNA virus load were measured twice at baseline and then at 7, 10, 14, and 30 days after injection by quantitative microculture and branched DNA amplification. The ratios of the geometric mean plasma HIV-1 load of the four follow-up visits compared with baseline in vaccine (n = 28) and placebo (n = 14) recipients were similar (1.05 [95% confidence interval, 0.80-1.37] for vaccine; 0.96 [95% confidence interval, 0.68-1.33] for placebo; P = .90). The geometric mean ratios of plasma virus load at each follow-up visit to baseline did not differ significantly from 1.0 for each group. Infectious cell-associated virus load measures yielded similar results. CD4 cell counts declined similarly in both groups at 6 months. Influenza vaccination did not increase HIV-1 load in this controlled clinical trial."
Doc No.54,13152,negative/unlabeled,15.996951,Treatment guidelines for HIV-associated wasting.,"Patients with acquired immunodeficiency syndrome (AIDS) often suffer from weight loss manifested by a loss of body cell mass (BCM). The causes of human immunodeficiency virus (HIV)-associated wasting may include anorexia, malabsorption, and a variety of altered metabolic states. Malabsorption and diarrhea may result from gastrointestinal tract opportunistic infections or from direct effects of HIV on the gastrointestinal tract. Infection with HIV may produce metabolic derangements that alter nutrient utilization, resulting in loss of BCM. Nutritional assessment of the patient with AIDS should include an evaluation of BCM and physical and psychosocial functioning. Antiretroviral therapy and eradication of opportunistic infections do not always reverse wasting. Treatment should include nutritional counseling. Total parenteral nutrition is sometimes of benefit, particularly in patients with damaged gastrointestinal tracts. Dronabinol and megestrol acetate may promote weight gain; however, dronabinol may have adverse effects, and most of the gain with megestrol acetate is in fat rather than BCM. If gonadal dysfunction is present, testosterone replacement therapy should be included in the treatment plan. Some studies suggest that oral anabolic steroids may improve muscle strength and body composition. In randomized, placebo-controlled trials, mammalian-derived human growth hormone (rhGH[m]) has produced sustained weight and BCM gains in AIDS patients. If a patient continues to lose BCM after the above factors have been addressed and corrected, a 12-week course of rhGH[m] is indicated. Halting the progression of HIV-associated wasting may improve survival, enhance physical and social functioning, and enrich quality of life."
Doc No.55,6938,positive/labeled,15.941093,Modafinil and armodafinil treatment for fatigue for HIV-positive patients with and without chronic hepatitis C.,"Fatigue is prevalent among patients with hepatitis C virus (HCV) and with HIV/AIDS but there are no established fatigue treatments for either condition or their combination. We analysed data from three trials of modafinil or armodafinil for HIV-positive patients with fatigue, including 36 co-infected with HCV, to compare treatment response and safety parameters related to HCV status. One hundred and twenty patients received active drug and 70 were randomized to placebo. Fatigue response rate to modafinil/armodafinil was 100% for patients with HCV (18/18) and 73% (74/102) for patients without HCV. Placebo response rate was 28% (5/18) and 29% (15/52), respectively. Depressive symptoms improved only when energy improved. Viral load declined from baseline after 12 and 26 weeks of active medication. CD4 cell count did not change, nor did alanine transaminase and aspartate aminotransferase for patients with HCV. Patients with haematocrit below the reference range responded, as well as patients whose values were within the reference range. Modafinil and armodafinil appear effective and well tolerated for treating fatigue among both HCV-positive and HCV-negative patients with HIV/AIDS, suggesting that they may hold promise for HIV-positive patients considering alpha interferon/ribavirin treatment for HCV. Further investigation in a focused trial is warranted."
Doc No.56,16613,positive/labeled,15.9223,[Study of HIV seroprevalence in patients with pulmonary tuberculosis in 1999 in Chad].,"Tuberculosis is the most common opportunistic disease occurring in the course of human immunodeficiency virus (HIV) infection. With the development of HIV infection in Chad, tuberculosis has quickly become a major public health concern. The purpose of this cross-sectional study in two tuberculosis centres (Moundou and Ndjamena) was to evaluate HIV seroprevalence, epidemiological characteristics and risk factors in patients with tuberculosis. All patients with positive sputum-smears who had never been treated for tuberculosis previously were eligible. A total of 466 patients (sex ratio M/F: 1.96) were included during the six-month period between January and June 99. Each subject was asked to fill out an anonymous standardized questionnaire with detailed information on demographic characteristics, sexual behavior and other risk factors for HIV infection. Data were compared using the Chi-square test, Student's T test and multivariate analysis (logistic regression). One third (33.2%) of patients was seropositive for HIV-1. Mean age was 31.1 years in HIV-positive group and 33.6 years in the HIV-negative group (p = 0.02). The age groups with the highest risk for HIV were 20-29 years and 30-39 years (p < 0.01). Women were more often seropositive that men (39.5% versus 30.1%; p = 0.04). Seropositive patients were more likely to have multiple sexual partners (mean: 1.76; p < 0.01) and a history of sexually transmitted disease (19.9% versus 8.1%; p = 0.01). The mean age at the time of first sexual relations was 16.3 years in the HIV group and 17.1 years in the control (p < 0.01). The percentage of seropositive patients was 39.6% at Moundou and 29.8% at N'djamena (p > 0.01). Multivariate analysis showed that early age of first sex relation (OR = 0.85; 95% IC: 0.74-0.97), higher number of sexual partners (OR = 1.8; 95% CI: 1.4-2.4) and level of education were strongly correlated with HIV infection. The prevalence of HIV in tuberculosis patients is a good indicator of HIV-infection in developing countries. Prevalence of HIV infection is high in tuberculosis patients in Chad. Surveillance for tuberculosis and AIDS must be strengthened in Chad. Mores cooperation is needed between tuberculosis and AIDS control programs. Emphasis should be placed on screening for tuberculosis, early tuberculosis treatment and diagnosis of HIV in tuberculosis patients."
Doc No.57,14793,positive/labeled,15.921749,"Prevalence of undiagnosed HIV infection among persons aged ≥13 years--National HIV Surveillance System, United States, 2005-2008.","In the United States, approximately 1.1 million adults and adolescents are living with human immunodeficiency virus (HIV) infection and, each year, another 50,000 become infected. At the end of 2008, approximately 20% of the persons living with HIV had an undiagnosed infection. Of those living with HIV at the end of 2008, nearly two thirds were racial/ethnic minorities and half were men who have sex with men (MSM). In 2007, HIV ranked fifth as a leading cause of death among persons aged 35-44 years in the United States but third among blacks or African Americans in this age group. In 40 states with longstanding confidential name-based HIV surveillance systems, 33% of the estimated 41,768 adults and adolescents diagnosed with HIV infection in 2008 developed acquired immunodeficiency syndrome (AIDS) within 1 year and, of these, 44% received their initial diagnosis in an acute care setting, suggesting that they received HIV testing late in the course of the infection. HIV-infected persons who are unaware of their infection or who receive a late diagnosis cannot benefit fully from timely initiation of therapy and are more likely to experience HIV-related morbidity and premature mortality. In addition, persons unaware of their infection are more likely to transmit HIV to others because of a higher prevalence of high-risk sexual behaviors and higher levels of viral RNA that continue to replicate without appropriate antiretroviral treatment."
Doc No.58,9340,negative/unlabeled,15.888628,"Hepatitis C virus and human T-lymphotropic virus coinfection: epidemiological, clinical, laboratory and histopathological features.","Twenty-four hepatitis C virus patients coinfected with human T-lymphotropic virus type 1 were compared with six coinfected with HTLV-2 and 55 with HCV alone, regarding clinical, epidemiological, laboratory and histopathological data. Fischer's discriminant analysis was applied to define functions capable of differentiating between the study groups (HCV, HCV/HTLV-1 and HCV/HTLV-2). The discriminant accuracy was evaluated by cross-validation. Alcohol consumption, use of intravenous drugs or inhaled cocaine and sexual partnership with intravenous drug users were more frequent in the HCV/HTLV-2 group, whereas patients in the HCV group more often reported abdominal pain or a sexual partner with hepatitis. Coinfected patients presented higher platelet counts, but aminotransferase and gamma-glutamyl transpeptidase levels were higher among HCV-infected subjects. No significant difference between the groups was seen regarding liver histopathological findings. Through discriminant analysis, classification functions were defined, including sex, age group, intravenous drug use and sexual partner with hepatitis. Cross-validation revealed high discriminant accuracy for the HCV group."
Doc No.59,12918,positive/labeled,15.860215,Effect of Pericardial Fat Volume and Density on Markers of Insulin Resistance and Inflammation in Patients With Human Immunodeficiency Virus Infection.,"Treated human immunodeficiency virus (HIV) infection is characterized by ectopic fat deposition, a persistent inflammatory state, and increased cardiometabolic risk. In this secondary analysis of a placebo controlled trial of rosuvastatin among 147 HIV+ subjects (median age 46; 78% men) on stable antiretroviral therapy, we aimed to evaluate longitudinal associations between computed tomography (CT) measures of pericardial fat (PCF) volume and density, insulin resistance, and inflammation. We measured PCF volume and density (mean attenuation in Hounsfield units) by noncontrast gated CT at baseline and week 96. Homeostatic model of insulin resistance was calculated from fasting insulin and glucose at entry, 24, 48, and 96 weeks. At baseline, insulin resistance correlated positively with PCF volume and negatively with density. Similarly divergent correlations of volume and density were observed with waist:hip ratio, nadir CD4+ count, and duration of antiretroviral therapy. In a linear mixed model, PCF density was associated with insulin resistance independent of PCF volume, body mass index, metabolic syndrome, and biomarkers of immune activation and systemic inflammation; however, baseline PCF measures were not associated with longitudinal changes in insulin resistance. Soluble CD163, a marker of monocyte activation, positively correlated with PCF volume and was associated with insulin resistance in linear models. Statin treatment assignment did not affect PCF volume or density change (both p > 0.8). In conclusion, the quantity and quality (i.e., radiodensity) of PCF are differentially related to insulin resistance and inflammation in patients with treated HIV infection."
Doc No.60,575,negative/unlabeled,15.82852,Increased de novo hepatic lipogenesis in human immunodeficiency virus infection.,"We measured de novo lipogenesis in human immunodeficiency virus (HIV) infected men using a newly developed stable isotope method. HIV-infected subjects with a history of weight loss (n = 17, mean weight loss 14.9 +/- 3.2 kg), asymptomatic HIV-seropositive subjects with normal CD4 T-cell counts (n = 7) and healthy HIV seronegative controls (n = 11) were studied. Hepatic lipogenesis was determined by infusion of [2-13C]-acetate, using the recently described xenobiotic probe technique with mass isotopomer analysis. Hepatic acetyl-coenzyme A enrichment was measured by high performance liquid chromatography/mass spectrometry of secreted sulfamethoxazole-acetate, with measurement of incorporation into very low density lipoprotein-fatty acids by gas chromatography-mass spectrometry. Circulating tumor necrosis factor (TNF), interleukin-1 (IL-1), interferon alpha (IFN alpha), insulin, and triglycerides were measured concurrently, and 7-day weighed food records were performed. De novo hepatic lipogenesis was increased 3- to 4-fold in HIV-infected subjects with weight loss compared to normal controls (P < 0.05 for palmitate and stearate in both overnight-fasted and fed states), and was also significantly increased in asymptomatic HIV seropositive subjects. Circulating TNF and IL-1 were not measurable in any subject (detection limit 2 pg/ml for IL-1 and 20 pg/ml for TNF). Serum IFN alpha was measurable in 11 out of 17 subjects with wasting and correlated significantly with de novo lipogenesis in overnight-fasted but not fed states. Serum IFN alpha was unmeasurable in asymptomatic HIV-infected subjects despite elevated lipogenic rates. Serum triglyceride concentrations were elevated in subjects with weight loss (2.09 +/- 0.28 mmol/L) and asymptomatic HIV-positives (1.34 +/- 0.34 mmol/L) in comparison to controls (0.67 +/- 0.08 mmol/L), and correlated with lipogenesis. Food intake correlated inversely with lipogenesis in the overnight-fasted state. We conclude that HIV infection is characterized by abnormal fat anabolism. This applies to subjects with reduced lean body mass and to asymptomatic HIV-positive subjects with normal T-cell counts. The former observation may have implications for the pathophysiology and treatment of the wasting syndrome. The latter observation is consistent with activation of the immune response and a state of viral nonlatency in early HIV disease."
Doc No.61,2612,negative/unlabeled,15.8221855,"Prospective, intensive study of metabolic changes associated with 48 weeks of amprenavir-based antiretroviral therapy.","To determine whether a 48-week course of amprenavir-based antiretroviral therapy is associated with metabolic alterations, 14 clinically stable human immunodeficiency virus (HIV)-infected, protease inhibitor-naive adults initiated amprenavir-based triple therapy. Twelve subjects (86%) achieved HIV RNA levels of <400 copies/mL at week 24. Fasting glucose and insulin levels did not change. Insulin sensitivity did not decrease in the first 24 weeks, but a trend toward a decrease appeared at week 48. Six subjects experienced onset or worsening of glucose tolerance by week 24. Levels of fasting triglycerides and low-density lipoprotein, high-density lipoprotein, and total cholesterol increased. Bone mineral content, lean tissue, total fat, trunk fat, limb fat, and the ratio of trunk to limb fat increased at week 48. Amprenavir-based therapy was associated with increases in serum lipid levels but no short-term decrease in insulin sensitivity. A trend toward insulin resistance appeared late in the study following weight gain, particularly of trunk fat, but without loss of limb fat."
