Doc No.,Order,Label,BM25 Score,Title,Abstract
Doc No.574,6090,negative/unlabeled,8.990224,Potential use of human stem cell factor as adjunctive therapy for human immunodeficiency virus-related cytopenias.,"Hematopoietic dysfunction with peripheral cytopenias is a common complication of human immunodeficiency virus (HIV) infection. Symptomatic anemia is the most common cytopenia and occurs in the presence and absence of myelosuppressive drug therapy such as zidovudine. Drug-induced neutropenia and immune thrombocytopenia are also frequent and occur in up to 50% of acquired immunodeficiency syndrome (AIDS) patients. Attempts to reduce the impact of bone marrow failure have focused on dose reduction of zidovudine, ganciclovir, and chemotherapy, and the use of recombinant hematopoietic hormones such as erythropoietin (EPO) and granulocyte colony-stimulating factor (G-CSF). Despite these maneuvers, approximately 30% of patients with AIDS receiving zidovudine will become transfusion-dependent. This has led to investigations of other cytokines that may increase blood cell formation. The recent identification of decreased number and proliferation of hematopoietic progenitors in patients with HIV infection suggests that agents which have activity on progenitor cell pools may have clinical utility. We demonstrate that human stem cell factor (HuSCF) increases burst-forming unit-erythroid (BFU-E), colony-forming unit-granulocyte-monocyte (CFU-GM), and CFU-Mix formation in vitro in normal and HIV-infected individuals. HuSCF also decreases the sensitivity of BFU-E to inhibition by zidovudine without altering HIV replication in lymphocytes or monocytes, altering peripheral blood mononuclear cell proliferation to phytohemagglutinin (PHA) and interleukin-2 (IL-2) or altering the effectiveness of zidovudine or dideoxyinosine in inhibiting HIV replication in lymphocytes or monocytes. These studies suggest that HuSCF may have clinical utility in HIV infection as an adjunctive treatment for HIV-related cytopenias."
Doc No.575,2199,negative/unlabeled,8.981628,Comparison of Detection Rate and Mutational Pattern of Drug-Resistant Mutations Between a Large Cohort of Genotype B and Genotype C Hepatitis B Virus-Infected Patients in North China.,"The study aimed to investigate the association of prevalent genotypes in China (HBV/C and HBV/B) with HBV drug-resistant mutations. A total of 13,847 nucleos(t)ide analogue (NA)-treated patients with chronic HBV infection from North China were enrolled. HBV genotypes and resistant mutations were determined by direct sequencing and confirmed by clonal sequencing if necessary. HBV/B, HBV/C, and HBV/D occupied 14.3%, 84.9%, and 0.8% across the study population, respectively. NA usage had no significant difference between HBV/B- and HBV/C-infected patients. Lamivudine-resistant mutations were more frequently detected in HBV/C-infected patients, compared with HBV/B-infected patients (31.67% vs. 25.26%, p < 0.01). Adefovir- and entecavir-resistant mutation detection rates were similar, but the mutational pattern was different between the two genotypes. For adefovir-resistant mutations, HBV/C-infected patients had a higher detection rate of rtA181 V (HBV/C 5.29% vs. HBV/B 1.36%, p < 0.01) and a lower detection rate of rtN236T (2.70% vs. 6.54%, p < 0.01). For entecavir-resistant mutations, HBV/C-infected patients had a higher detection rate of rtM204 V/I+T184 substitution or S202G/C (3.66% vs. 2.16%, p < 0.01) and a lower detection rate of rtM204 V/I+M250 V/I/L substitution (0.67% vs. 1.46%, p < 0.01). Multidrug-resistant mutations (defined as coexistence of mutation to nucleoside and nucleotide analogues) were detected in 104 patients. HBV/C-infected patients had a higher detection rate of multidrug-resistant mutation than HBV/B-infected patients (0.83% vs. 0.35%, p < 0.05). The study for the first time clarified that HBV/C-infected patients had a higher risk to develop multidrug-resistant mutations, compared with HBV/B-infected patients; and HBV/C- and HBV/B-infected patients had different inclinations in the ETV-resistant mutational pattern."
Doc No.576,8361,negative/unlabeled,8.980772,Complementary and alternative medicine use among HIV-positive people: research synthesis and implications for HIV care.,"Use of complementary and alternative medicine (CAM) is prevalent among HIV-positive individuals despite the success of antiretroviral treatments and limited evidence of CAM's safety and efficacy. To characterize the potential impact of CAM use on HIV care, we conducted a systematic review of 40 studies of CAM use among HIV-positive people. The goals of this review are to: (1) describe the demographic, biomedical, psychosocial and health behavior correlates of CAM use; (2) characterize patient-reported reasons for CAM use; and (3) identify methodological and conceptual limitations of the reviewed studies. Findings confirm that a high proportion of HIV-positive individuals report CAM use (M=60%). Overall, CAM use is more common among HIV-positive individuals who are men who have sex with men (MSM), non-minority, better educated and less impoverished. The use of CAM is also associated with greater HIV-symptom severity and longer disease duration. HIV-positive CAM users commonly report that they use CAM to prevent or alleviate HIV-related symptoms, reduce treatment side-effects and improve quality of life. Findings regarding the association between CAM use, psychosocial adjustment and adherence to conventional HIV medications are mixed. While the reviewed studies are instrumental in describing the characteristics of HIV-positive CAM users, this literature lacks a conceptual framework to identify causal factors involved in the decision to use CAM or explain implications of CAM use for conventional HIV care. To address this concern, we propose the use of health behavior theory and discuss implications of review findings for HIV care providers."
Doc No.577,4944,negative/unlabeled,8.9745865,T cell survival/proliferation reconstitution by trifluoperazine in human immunodeficiency virus-1 infection.,"Recent findings support an indirect relationship between T cell depletion in HIV-1 infection and the rate of virus replication with implications for treatment strategies. We have initiated a new approach to recover immune function through the use of novel chemical agents. A cationic amphiphilic drug that binds to Ca(2+)-calmodulin at high concentrations, [10-[3-(4-methyl-1-piperazinyl)-propyl]-2- (trifluoromethyl)-(10)H-phenothiazine dihydrochloride] [denoted trifluroperazine dihydrochloride (Tfp); molecular weight 480.43] TFP was found at low concentrations (10(-6) to 10(-10) M) to help T cells from AIDS patients to restore proliferation in vitro. Here we show that the Tfp molecule can restore the cell survival of T lymphocytes from PBMCs derived from HIV-1-infected patients in vitro. Tfp enhances T cell proliferation and Th-cell responses by selectively inhibiting cell mortality and apoptosis. The restored antigen-specific response is associated with the synthesis of IL-2 and gamma-interferon. Even though this drug does not possess any detectable antiviral effect, it might be considered as a potential therapeutic agent in HIV-infected patients, to correct immune defects. Besides antiviral compounds, these data may facilitate immune reconstitution in patients with HIV infection and other immunosuppressive diseases."
Doc No.578,3183,negative/unlabeled,8.973334,"Resistance to antiretroviral drugs in newly diagnosed, young treatment-naïve HIV-positive pregnant women in the province of KwaZulu-Natal, South Africa.","In 2004, KwaZulu-Natal initiated one of the world's largest HIV/AIDS treatment programs. Studies in South Africa have shown that patients on antiretroviral therapy (ART) develop rapidly and transmit drug resistant mutations. Since resistance testing is not widely available in Kwazulu-Natal, the Department of Health conducted the first HIV drug resistance (HIVDR) threshold survey in 2005, which did not identify any mutations associated with HIVDR. The objective of this study was to conduct a follow-up threshold survey to update the information on HIVDR. This study was conducted in 2009 in five antenatal care sites in Kwazulu-Natal using the HIVDR threshold survey method developed by WHO. Two hundred and thirteen newly-diagnosed HIV positive, drug-naïve primigravidae, less than 22 years of age were included in the survey. Of the 82 HIV positive specimens, 17 had insufficient volume for genotyping and, of the remaining 65, 47 were genotyped sequentially. Drug resistance was identified by sequencing the HIV-1 pol gene, using the ViroSeq® HIV-1 genotyping system v2.0. Of the 47 samples that were genotyped, only one presented with a K103N mutation, which equates to a prevalence of transmitted HIVDR of <5%. The low prevalence of transmitted HIVDR is in keeping with statistical models of the early stages of ART rollout. As ART coverage is increasing continuously, there is a need to ensure that vigilance of HIVDR continues so that the emergence and spread of HIVDR is minimized."
Doc No.579,5421,negative/unlabeled,8.971982,Mutant human immunodeficiency virus type 1 genomes with defects in RNA dimerization or encapsidation.,"Retrovirus particles each contain two copies of the viral genome in the form of a noncovalently linked RNA dimer. Earlier studies have mapped a cis-acting region near the 5' end of the human immunodeficiency virus type 1 (HIV-1) genome, termed the psi locus, which appears essential for initiation of genomic dimerization, as well as for interactions with the HIV-1 Gag protein that are thought to target the RNA into nascent virions. This HIV-1 psi locus is proposed to be organized in four independent RNA stem-loops; at least three (SL1, SL3, and SL4) contain binding sites for Gag, and one of these (SL1) is implicated in dimer initiation through a kissing-loop mechanism. In this study, we have created HIV-1 proviruses containing psi mutations that affect in vitro Gag binding, RNA dimerization, or both, and we have characterized the effects of these mutations on viral assembly and infectivity by using a single-step infectious assay. We find that various mutations which eliminate the Gag binding sites in SL1 or SL3 produce marked defects in genomic RNA packaging and viral infectivity. In each case, the reduced genomic content of the mutant virions is associated with an increased content of spliced viral transcripts, suggesting that both SL1 and SL3 contribute to the discrimination between spliced and unspliced RNAs. The structures, but not the specific sequences, of the SL1 and SL3 stems appear critical for RNA packaging. Disruption of the stem or deletion of SL1 also results in abnormal genomic dimerization, as assessed by nondenaturing gel electrophoresis of virion-derived RNA. Virions carrying less extensive mutations in the SL1 loop that are known to prevent in vitro dimerization have impaired infectivity despite normal virion RNA content. This suggests that RNA dimerization is not a prerequisite for genomic packaging but instead serves an independent function in the retroviral infectious cycle."
Doc No.580,5766,negative/unlabeled,8.963188,Associations between alcohol use disorders and adherence to antiretroviral treatment and quality of life amongst people living with HIV/AIDS.,We examined the association of alcohol use disorders (AUD) with adherence to and health-related quality of life (HRQOL) outcomes of antiretroviral treatment (ART) for HIV/AIDS patients.
Doc No.581,8191,negative/unlabeled,8.95876,Association of p65 and C/EBPbeta with HIV-1 LTR modulates transcription of the viral promoter.,"In human immunodeficiency virus type 1 (HIV-1) latently infected cells, NF-kappaB (NF-kappaB) plays a critical role in the transcriptional induction of the HIV-1 promoter. The trans-activating ability of NF-kappaB can be modified by another nuclear factor C/EBPbeta that can physically bind to NF-kappaB and regulate its activity. Because the HIV-1 promoter also contains a C/EBPbeta site adjacent to the NF-kappaB site, the present study examined cooperative functional in vivo interaction of the p65 subunit of NF-kappaB and C/EBPbeta, and the impact of Tat in this event. We demonstrated that ectopic expression of p65 along with Tat increases p65 binding to HIV-1 LTR, and that this increase correlates with enhanced HIV-1 promoter activity. Further, co-expression of C/EBPbeta and Tat leads to a decrease in p65 binding, which allows C/EBPbeta to bind more efficiently to the LTR. Inhibition of p65 expression by siRNA significantly decreases C/EBPbeta-binding and LTR expression. Using ChIP assay, we confirmed the existence of an interchange between p65 and C/EBPbeta and their abilities to bind to the LTR in vivo. These observations demonstrate that a delicate balance of interaction between p65, C/EBPbeta, and Tat can dictate the level of HIV-1 LTR transcription."
Doc No.582,431,negative/unlabeled,8.957855,TATA-dependent repression of human immunodeficiency virus type-1 transcription by the adenovirus E1A 243R oncoprotein.,"Human adenovirus E1A oncoprotein activates or represses transcription from a variety of viral and cellular promoters by several complex mechanisms. The E1A products, 289R and 243R, have differential effects on transcription directed by the human immunodeficiency virus type 1 (HIV-1) long terminal repeat (LTR). Previous reports indicate that repression of HIV-1 LTR-directed gene expression by E1A 243R is mediated through the kappa B enhancer elements located between nucleotides -105 and -82 relative to the transcription initiation start site (+1). Results from this study suggest a novel mechanism for transcriptional repression of the HIV-1 LTR by E1A 243R that is enhancer-independent and that is mediated through basal HIV-1 promoter elements. Transient expression assays, in which 5'-truncated or site-directed mutant HIV-1 LTR-CAT reporters were tested for their response to repression mediated by wild-type or mutant 243R, demonstrate that LTR sequences upstream of -31 relative to the transcription initiation start site (+1) and inclusive of the enhancer elements are dispensable for 243R-mediated repression. The ability of 243R to repress HIV-1 basal promoter activity requires both an intact N-terminus of E1A 243R and the TATA element within the HIV-1 promoter. These results support a novel mechanism for E1A 243R-induced transcriptional repression that is enhancer-independent and that targets directly the general transcription machinery."
Doc No.583,4916,negative/unlabeled,8.9574,CD8+ T cells from HIV type 1-seronegative individuals suppress virus replication in acutely infected cells.,"CD8+ lymphocytes (CD8 cells) have been shown to inhibit replication of the human immunodeficiency virus (HIV) in vitro when cocultured with HIV-infected CD4+ lymphocytes (CD4 cells). This suppressive effect on HIV replication in experimentally infected CD4 cells has so far been demonstrated only for CD8 cells from HIV-seropositive individuals. In the present study we have investigated if CD8 cells from HIV-negative individuals can also suppress HIV replication in experimentally infected CD4 cells. Positively selected CD4 cells were infected with phenotypically different primary isolates of HIV type 1 and 2 (HIV-1 and HIV-2). Graded numbers of CD8 cells were added to the infected cultures. The T cells were activated by antibodies directed against the CD3 molecule or the T cell receptor. Culture supernatants were harvested for HIV p24 quantitation and the CD8 suppression of HIV replication was calculated by comparing p24 levels from parallel cultures in the presence or absence of CD8 cells from different donors. We show that CD8 cells from unexposed HIV-seronegative blood donors are able to control HIV-1 and HIV-2 replication in experimentally infected autologous CD4 cells. The antiviral activity of CD8 cells from and HIV-naive individual was reproducible over time and the suppressive effect was comparable to that seen with CD8 cells from HIV-positive individuals. The infected cells were not eliminated from the cultures. The suppressive effect of CD8 cells varied depending on the dose and biological phenotype of the virus used for infection. Thus, exposure to HIV in vivo is not a prerequisite for CD8 cells to exert a suppressive effect on HIV replication in acutely infected cells."
Doc No.584,3774,negative/unlabeled,8.955594,Medical procedures and the risk of iatrogenic hepatitis C infection: case-controlled study in north-eastern Poland.,"Many hepatitis C virus (HCV)-infected individuals do not have any obvious risk factors and one of the putative sources of infection may be inadvertent exposure to infected blood or body fluids in the clinical setting. The aim of this study was to assess the role of medical procedures in transmission of hepatitis C in north-eastern Poland. In total, 194 patients with chronic hepatitis C were eligible for the study. The control group consisted of 275 age- and sex-matched individuals. Patients with a history of intravenous drug use were excluded. On multivariate analysis, transfusions [odds ratio (OR) = 3.7, 95% confidence interval (CI) 2.2-6.3], minor surgery (OR = 3.2, 95% CI 1.5-6.7) and dental care (OR = 2.3, 95% CI = 1.4-4.0) were independently associated with HCV infection. We conclude that apart from transfusion, minor medical procedures and dental care may carry a significant risk of hepatitis C infection. Improvements in basic hygiene routines and strict adherence to universal precautions may be essential to prevent iatrogenic transmission of the infection."
Doc No.585,6180,negative/unlabeled,8.950593,A lentiviral vector that activates latent human immunodeficiency virus-1 proviruses by the overexpression of tat and that kills the infected cells.,"Despite the efficient HIV-1 replication blockage achieved with current highly active antiretroviral therapy (HAART) therapies, HIV-1 persists in the body and survives in a latent state that can last for the entire life of the patient. A long-lived reservoir of latently infected CD4(+) memory T cells represents the most important sanctuary for the virus and the greatest obstacle for viral eradication. In this work, we present an initial step toward a gene therapy approach aimed at the activation of latent provirus to induce the death of latently infected T cells. Latent HIV-1 infection is characterized by the failure of viral gene expression as a consequence of uninitiated or aborted transcription. We have constructed an HIV-1-based lentiviral vector (p5p53RTAT3) that expresses the viral trans-activating protein Tat in a drug-regulated manner and p53 in a Rev-dependent manner. We have demonstrated that the Tat-expressed protein from p5p53RTAT3 vector reactivates latent HIV-1 proviruses in J1.1 and ACH-2 cell lines and promotes p53-induced apoptosis in the presence of Rev. Our system was able to trigger the trans-activation of the provirus 5' long terminal repeat (LTR), stimulate the expression of the Rev protein from a tat-defective provirus, and provoke apoptosis selectively in the cells transfected with a tat-defective HIV-1 provirus in contrast to those with no HIV-1 provirus. However, the Rev-dependent p53 killing of latently infected cells was not effective enough for complete elimination of the awakened HIV-1 viruses. In summary, we have developed a vector system that is efficient in activating latent HIV-1 proviruses but that needs further improvement to kill infected cells."
Doc No.586,5905,negative/unlabeled,8.942117,CXCR4 is a functional coreceptor for infection of human macrophages by CXCR4-dependent primary HIV-1 isolates.,"The identification of HIV-1 coreceptors has provided a molecular basis for the tropism of different HIV-1 strains. CXC chemokine receptor-4 (CXCR4) mediates the entry of both primary and T cell line-adapted (TCLA) syncytia-inducing strains. Although macrophages (M phi) express CXCR4, this coreceptor is assumed to be nonfunctional for HIV-1 infection. We addressed this apparent paradox by infecting human monocyte-derived M phi with primary and TCLA isolates that were rigorously characterized for coreceptor usage and by adding the natural CXCR4 ligand, stem cell differentiation factor-1, to specifically block CXCR4-mediated entry. Our results show that primary HIV-1 isolates that selectively use CXCR4 productively infected both normal and C-C chemokine receptor-5-null M phi. By contrast, M phi supported the entry of CXCR4-dependent TCLA strains with variable efficiency but were not productively infected. Thus, the tropism of HIV isolates results from complex virus/host cell interactions both at the entry and postentry levels."
Doc No.587,5888,negative/unlabeled,8.940425,A framework for understanding factors that affect access and utilization of treatment for hepatitis C virus infection among HCV-mono-infected and HIV/HCV-co-infected injection drug users.,"Treatment for hepatitis C virus (HCV) is rarely received by injection drug users (IDU), particularly those co-infected with HIV. We propose a framework for understanding factors that affect utilization and adherence to HCV therapy among HCV mono-infected and HIV/HCV-co-infected IDU. Provision of treatment requires calculation of risks and benefits including evaluation of a number of time-varying factors that collectively determine a gradient of treatment eligibility, advisability and acceptability, the relative importance of which may differ in co-infected and mono-infected IDU. Treatment eligibility is determined by a number of non-modifiable and modifiable contraindications, the latter of which can change over time rendering patients who were once ineligible eligible. Among those eligible, treatment need can be assessed by liver biopsy and therapy may be deferred in those with no liver disease and started in those with significant liver disease. Among those with moderate disease, further consideration of treatment advisability (medical factors that affect treatment response) and acceptability (individual, provider and environmental barriers) is needed before treatment decisions are made. These factors are dynamic and thus should be continually evaluated even among those who may not initially appear to be ready for treatment. An evaluation of this framework is needed to determine applicability and feasibility. Until then, treatment decisions should be made on an individual basis after careful consideration of these issues by provider and patient and efforts to develop novel strategies for identifying IDU who need treatment most (alternatives to liver biopsy) and multidimensional approaches to deliver treatment for HCV while addressing other factors including HIV infection, depression and drug use should be continued."
Doc No.588,7295,negative/unlabeled,8.93651,Viral replication capacity as a correlate of HLA B57/B5801-associated nonprogressive HIV-1 infection.,"HLA B57 and the closely related HLA B5801 are over-represented among HIV-1 infected long-term nonprogressors (LTNPs). It has been suggested that this association between HLA B57/5801 and asymptomatic survival is a consequence of strong CTL responses against epitopes in the viral Gag protein. Moreover, CTL escape mutations in Gag would coincide with viral attenuation, resulting in low viral load despite evasion from immune control. In this study we compared HLA B57/5801 HIV-1 infected progressors and LTNPs for sequence variation in four dominant epitopes in Gag and their ability to generate CTL responses against these epitopes and the autologous escape variants. Prevalence and appearance of escape mutations in Gag epitopes and potential compensatory mutations were similar in HLA B57/5801 LTNPs and progressors. Both groups were also indistinguishable in the magnitude of CD8+ IFN-gamma responses directed against the wild-type or autologous escape mutant Gag epitopes in IFN-gamma ELISPOT analysis. Interestingly, HIV-1 variants from HLA B57/5801 LTNPs had much lower replication capacity than the viruses from HLA B57/5801 progressors, which did not correlate with specific mutations in Gag. In conclusion, the different clinical course of HLA B57/5801 LTNPs and progressors was not associated with differences in CTL escape mutations or CTL activity against epitopes in Gag but rather with differences in HIV-1 replication capacity."
Doc No.589,9618,negative/unlabeled,8.934506,CD11b-bearing mononuclear leucocytes and IgA levels in the staging of human immunodeficiency virus infection.,"Certain immunological parameters (i.e. low CD4+ T cell numbers, high serum soluble CD8) have been described as prognostic factors for the progression of human immunodeficiency virus (HIV) infection to later clinical stages. In the present study we have found in one hundred HIV-infected Spanish patients (81% drug abusers, 7% homosexuals, 6% heterosexuals, and 6% other or unknown risk groups) that CD11b+ peripheral blood mononuclear cells are increased in those with persistent lymphadenopathy as compared to other clinical stages (asymptomatic, AIDS-related complex and AIDS). Serum IgA was significantly increased in AIDS patients, and in patients at any other clinical stage who had concomitant infections (mainly mycobacterial and fungal). CD11b (an integrin with complement receptor functions) may thus be of clinical interest for the staging of HIV-infected patients, and reflect stage-selective immunological changes in mononuclear cell biology during HIV infection. High IgA on the other hand, would be a marker of concomitant infection as well as of disease progression. The results concern mostly drug addicts (the main risk group in Spain), but may apply to the other risk groups because no significant differences were detected between drug addicts (n = 81) and non-drug addicts (n = 19) for the studied variables (p greater than 0.05)."
Doc No.590,1083,negative/unlabeled,8.9306555,T-cell therapy for chronic viral hepatitis.,"Although therapy for chronic hepatitis C virus infection has delivered remarkable cure rates, curative therapies for hepatitis B virus (HBV) may only be available in the distant future. The possibility to eliminate or at least stably maintain low levels of HBV replication under the control of a functional anti-host response has stimulated the development of specific immunotherapies for HBV infection. We reviewed the development of T-cell therapy for HBV, highlighting its potential antiviral efficiency but also its potential toxicities in different groups of chronic HBV patients. Hepatitis B virus (HBV) and hepatitis C virus (HCV) infections are the only two communicable diseases in which there have been increases in related morbidity and mortality over the past 20 years [1]. Both viruses are chronically infecting about 500 million people (HBV ~350 million, HCV ~150 million) and represent the seventh most frequent cause of death worldwide [1]. HBV and HCV are hepatotropic, non-cytopathic viruses able to establish persistent infections that cause different degrees of hepatic inflammation (chronic hepatitis), leading to the development of liver cirrhosis and hepatocellular carcinoma (HCC). The two viruses are unrelated and virologically different. HCV remains prevalent in North America and Europe, whereas chronic hepatitis B is prevalent in Asia and sub-Saharan Africa [1,2]. HCV is an RNA virus belonging to the Flaviviridae family, and HBV is a DNA virus of the Hepadnaviridae family and uses reverse transcriptase to synthesize its DNA from a pre-genomic RNA form [3]. HCV is able to activate in the infected host a classical type I interferon (IFN)-mediated innate response [3], whereas HBV generally escapes innate immune recognition and does not activate type I IFN-mediated immunity. Chronic HBV and HCV infections are both characterized by quantitative and functional defects of virus-specific T-cell response [4,5]. The frequency of virus-specific T cells is extremely low, and virus-specific T cells show features of exhaustion in both chronic HBV and HCV patients [6]. However, the quantitative and functional defects are more pronounced in HBV infections, with T cells virtually undetectable in the blood of many chronic HBV patients by ex vivo analysis [7-9]. In addition, while frequency and impact of viral mutations in T cell epitopes are frequently detectable in HCV infections [10], viral mutations affecting CD8 T-cell epitopes are scarcer in chronic HBV patients [6,11,12]. Of extreme practical importance in relation to the potential impact of T-cell therapy for HBV and HCV are the efficacies of currently available treatments. New therapies for HCV have delivered remarkable cure rates, with more than 90% of patients achieving viral clearance with all oral direct-acting antivirals [13]. In contrast, curative therapies for HBV will not be available until the distant future (14). Thus, although it is difficult to see a possible therapeutic advantage of a new T-cell-based therapy in chronic HCV patients, the fact that current therapies for HBV only partially suppress but do not eliminate HBV from the infected host has encouraged research for new and more radical therapies designed to eliminate or at least stably maintain low levels of HBV replication under the control of a functional anti-host response. For these reasons, in this review, we concentrate on the development of T-cell therapy for HBV. T-cell therapy for HCV chronic infection is certainly important for understanding the mechanisms of T-cell antiviral control [15,16], but their use for therapy appears unlikely."
Doc No.591,7851,negative/unlabeled,8.9271345,Disseminated histoplasmosis presenting as pyoderma gangrenosum-like lesions in a patient with acquired immunodeficiency syndrome.,"A 33-year-old Hispanic woman with newly diagnosed human immunodeficiency virus (HIV) infection, a CD4 T-lymphocyte count of 2, viral load of 730,000 copies/mL, candidal esophagitis, seizure disorder, a history of bacterial pneumonia, and recent weight loss was admitted with tonic clonic seizure. On admission, her vital signs were: pulse of 88, respiration rate of 18, temperature of 37.7 degrees C, and blood pressure of 126/76. Her only medication was phenytoin. On examination, the patient was found to have multiple umbilicated papules on her face, as well as painful, erythematous, large, punched-out ulcers on the nose, face, trunk, and extremities of 3 months' duration (Fig. 1). The borders of the ulcers were irregular, raised, boggy, and undermined, while the base contained hemorrhagic exudate partially covered with necrotic eschar. The largest ulcer on the left mandible was 4 cm in diameter. The oral cavity was clear. Because of her subtherapeutic phenytoin level, the medication dose was adjusted, and she was empirically treated with Unasyn for presumptive bacterial infection. Chest radiograph and head computed tomography (CT) scan were within normal limits. Sputum for acid-fast bacilli (AFB) smear was negative. Serologic studies, including Histoplasma antibodies, toxoplasmosis immunoglobulin M (IgM), rapid plasma reagin (RPR), hepatitis C virus (HCV), and hepatitis B virus (HBV) antibodies were all negative. Examination of the cerebrospinal fluid was within normal limits without the presence of cryptococcal antigen. Blood and cerebrospinal cultures for bacteria, mycobacteria, and fungi were all negative. Viral culture from one of the lesions was also negative. The analysis of her complete blood count showed: white blood count, 2300/microl; hemoglobin, 8.5 g/dL; hematocrit, 25.7%; and platelets, 114,000/microl. Two days after admission, the dermatology service was asked to evaluate the patient. Although the umbilicated papules on the patient's face resembled lesions of molluscum contagiosum, other infectious processes considered in the differential diagnosis included histoplasmosis, cryptococcosis, and Penicillium marnefei. In addition, the morphology of the ulcers, particularly that on the left mandible, resembled lesions of pyoderma gangrenosum. A skin biopsy was performed on an ulcer on the chest. Histopathologic examination revealed granulomatous dermatitis with multiple budding yeast forms, predominantly within histiocytes, with few organisms residing extracellularly. Methenamine silver stain confirmed the presence of 2-4 microm fungal spores suggestive of Histoplasma capsulatum (Fig. 2). Because of the patient's deteriorating condition, intravenous amphotericin B was initiated after tissue culture was obtained. Within the first week of treatment, the skin lesions started to resolve. Histoplasma capsulatum was later isolated by culture, confirming the diagnosis. The patient was continued on amphotericin B for a total of 10 weeks, and was started on lamivudine, stavudine, and nelfinavir for her HIV infection during hospitalization. After amphotericin B therapy, the patient was placed on life-long suppressive therapy with itraconazole. Follow-up at 9 months after the initial presentation revealed no evidence of relapse of histoplasmosis."
Doc No.592,2160,negative/unlabeled,8.923778,Effects of TH1 and TH2 cytokines on CD8+ cell response against human immunodeficiency virus: implications for long-term survival.,"CD8+ cells from long-term survivors [LTS; infected with human immunodeficiency virus (HIV) for 10 or more years and having CD4+ cell counts of > or = 500 cells per microliters] have a 3-fold greater ability to suppress HIV replication than do CD8+ cells from patients who have progressed to disease (progressors) during the same time period. A change in the pattern of cytokines produced in the host from those that typically favor cell-mediated immunity (T helper 1, TH1 or type 1) to those that down-regulate it (T helper 2, TH2 or type 2) was investigated as a cause of this reduced CD8+ cell anti-HIV function. Treatment of CD8+ cells from LTS with the TH1 cytokine interleukin (IL)-2 enhanced their anti-HIV activity, whereas exposure of these cells to TH2 cytokines IL-4 or IL-10 reduced their ability to suppress HIV replication and to produce IL-2. IL-2 could prevent and reverse the inhibitory effects of IL-4 and IL-10. Moreover, prolonged exposure of CD8+ cells from some progressors to IL-2 improved the ability of these cells to suppress HIV replication. These observations support previous findings suggesting that strong CD8+ cell responses play an important role in maintaining an asymptomatic state in HIV infection. The data suggest that the loss of CD8+ cell suppression of HIV replication associated with disease progression results from a shift in cytokine production within the infected host from a TH1 to a TH2 pattern. Modulation of these cytokines could provide benefit to HIV-infected individuals by improving their CD8+ cell anti-HIV activity."
Doc No.593,6788,positive/labeled,8.921141,Reduction in interleukin-2-producing cells but not Th1 to Th2 shift in moderate and advanced stages of human immunodeficiency virus type-1-infection: direct analysis of intracellular cytokine concentrations in CD4+ CD8- T cells.,"Previous studies have suggested that CD4+ T lymphocytes shift from the Th1 type to the Th2 type during disease progression in patients with the human immunodeficiency virus type-1 (HIV-1). In the present study, we used a modified method that allowed a direct measurement of intracellular cytokines in CD4+ CD8- T cells. A total of 48 HIV-1-infected (HIV+) and 16 HIV-1-uninfected (HIV-) individuals were studied. The percentages of CD4+ CD8- T cells producing interleukin-2 (IL-2), interferon-gamma (IFN-gamma), interleukin-4 (IL-4), or interleukin-5 (IL-5) in HIV+ and HIV- subjects were 23.6% versus 34.9% (P < 0.01), 13.7% versus 13.2%, 1.3% versus 1.0%, and 1. 2% versus 0.9%, respectively. The population of IL-2-producing cells decreased proportionately with reductions in CD4 counts (< 200/mm3, 200-500/mm3, and > 500/mm3 to 18.0%, 23.5%, and 30.5%, P < 0.05, respectively). There was an inverse correlation between the percentage of IL-2-producing cells and plasma viral load (r = - 0. 446, P < 0.05). However, the percentages of CD4+ CD8- T cells producing other cytokines were not different between HIV+ and HIV-. Our cross-sectional study demonstrated a decrease in IL-2-producing cells but not the Th1 to the Th2 shift in the CD4+ CD8- T cell population in the moderate and advanced stages of HIV-1-infection."
Doc No.594,6986,positive/labeled,8.920688,Patients with discordant responses to antiretroviral therapy have impaired killing of HIV-infected T cells.,"In medicine, understanding the pathophysiologic basis of exceptional circumstances has led to an enhanced understanding of biology. We have studied the circumstance of HIV-infected patients in whom antiretroviral therapy results in immunologic benefit, despite virologic failure. In such patients, two protease mutations, I54V and V82A, occur more frequently. Expressing HIV protease containing these mutations resulted in less cell death, caspase activation, and nuclear fragmentation than wild type (WT) HIV protease or HIV protease containing other mutations. The impaired induction of cell death was also associated with impaired cleavage of procaspase 8, a requisite event for HIV protease mediated cell death. Primary CD4 T cells expressing I54V or V82A protease underwent less cell death than with WT or other mutant proteases. Human T cells infected with HIV containing these mutations underwent less cell death and less Casp8p41 production than WT or HIV containing other protease mutations, despite similar degrees of viral replication. The reductions in cell death occurred both within infected cells, as well as in uninfected bystander cells. These data indicate that single point mutations within HIV protease which are selected in vivo can significantly impact the ability of HIV to kill CD4 T cells, while not impacting viral replication. Therefore, HIV protease regulates both HIV replication as well as HIV induced T cell depletion, the hallmark of HIV pathogenesis."
